Serial connection established.
UniqueID: 34 2E 31 20 FF 18 0E 34 
Board matched at index 1
Accelerometer is online.
Corresponding MAC address is 2C F7 F1 8 39 73 
Corresponding IP address is 192.168.1.102
Local network setup complete.
Lightstrip will now light up for five seconds.
Initial configuration is now complete.
Acceleration X: 0.69, Y: 0.07, Z: 7.55 m/s^2
Acceleration X: 0.63, Y: 0.13, Z: 7.76 m/s^2
Acceleration X: 0.70, Y: 0.09, Z: 7.63 m/s^2
Acceleration X: 0.65, Y: 0.15, Z: 7.59 m/s^2
Acceleration X: 0.75, Y: 0.06, Z: 7.63 m/s^2
Acceleration X: 0.76, Y: -0.00, Z: 7.70 m/s^2
Acceleration X: 0.61, Y: 0.08, Z: 7.71 m/s^2
Acceleration X: 0.63, Y: 0.12, Z: 7.69 m/s^2
Acceleration X: 0.66, Y: 0.14, Z: 7.63 m/s^2
Acceleration X: 0.71, Y: 0.03, Z: 7.60 m/s^2
Acceleration X: 0.74, Y: -0.04, Z: 7.69 m/s^2
Acceleration X: 0.65, Y: -0.03, Z: 7.61 m/s^2
Acceleration X: 0.69, Y: 0.11, Z: 7.61 m/s^2
Acceleration X: 0.71, Y: 0.12, Z: 7.64 m/s^2
Acceleration X: 0.70, Y: 0.08, Z: 7.59 m/s^2
Acceleration X: 0.69, Y: 0.01, Z: 7.59 m/s^2
Acceleration X: 0.73, Y: -0.00, Z: 7.74 m/s^2
Acceleration X: 0.68, Y: 0.05, Z: 7.76 m/s^2
Acceleration X: 0.74, Y: 0.07, Z: 7.64 m/s^2
Acceleration X: 0.70, Y: 0.05, Z: 7.64 m/s^2
Acceleration X: 0.67, Y: 0.00, Z: 7.62 m/s^2
Acceleration X: 0.71, Y: -0.04, Z: 7.70 m/s^2
Acceleration X: 0.70, Y: 0.01, Z: 7.57 m/s^2
Acceleration X: 0.70, Y: 0.18, Z: 7.60 m/s^2
Acceleration X: 0.61, Y: 0.11, Z: 7.58 m/s^2
Acceleration X: 0.71, Y: 0.07, Z: 7.55 m/s^2
Acceleration X: 0.74, Y: -0.03, Z: 7.73 m/s^2
Acceleration X: 0.71, Y: -0.03, Z: 7.54 m/s^2
Acceleration X: 0.69, Y: 0.02, Z: 7.64 m/s^2
Acceleration X: 0.64, Y: 0.06, Z: 7.62 m/s^2
Acceleration X: 0.70, Y: 0.13, Z: 7.58 m/s^2
Acceleration X: 0.73, Y: 0.02, Z: 7.64 m/s^2
Acceleration X: 0.72, Y: -0.06, Z: 7.59 m/s^2
Acceleration X: 0.66, Y: 0.01, Z: 7.62 m/s^2
Acceleration X: 0.62, Y: 0.06, Z: 7.65 m/s^2
Acceleration X: 0.68, Y: 0.11, Z: 7.65 m/s^2
Acceleration X: 0.76, Y: 0.10, Z: 7.59 m/s^2
Acceleration X: 0.70, Y: 0.05, Z: 7.58 m/s^2
Acceleration X: 0.69, Y: 0.01, Z: 7.63 m/s^2
Acceleration X: 0.66, Y: 0.07, Z: 7.64 m/s^2
Acceleration X: 0.71, Y: 0.12, Z: 7.65 m/s^2
Acceleration X: 0.71, Y: 0.08, Z: 7.59 m/s^2
Acceleration X: 0.75, Y: 0.10, Z: 7.67 m/s^2
Acceleration X: 0.74, Y: -0.01, Z: 7.58 m/s^2
Acceleration X: 0.66, Y: -0.01, Z: 7.69 m/s^2
Acceleration X: 0.65, Y: 0.04, Z: 7.68 m/s^2
Acceleration X: 0.80, Y: -0.35, Z: 6.74 m/s^2
Acceleration X: 0.35, Y: 0.47, Z: 7.96 m/s^2
Acceleration X: 0.61, Y: -0.47, Z: 7.96 m/s^2
Acceleration X: 0.00, Y: -0.80, Z: 7.53 m/s^2
Acceleration X: 1.06, Y: -1.22, Z: 8.26 m/s^2
Acceleration X: 1.50, Y: -1.36, Z: 7.39 m/s^2
Acceleration X: 1.66, Y: -1.32, Z: 7.59 m/s^2
Acceleration X: 1.26, Y: -0.75, Z: 7.89 m/s^2
Acceleration X: 0.77, Y: -0.38, Z: 7.84 m/s^2
Acceleration X: 0.74, Y: -0.34, Z: 7.96 m/s^2
Acceleration X: 1.01, Y: -0.24, Z: 7.86 m/s^2
Acceleration X: 1.11, Y: -0.69, Z: 7.90 m/s^2
Acceleration X: 1.25, Y: -1.13, Z: 7.85 m/s^2
Acceleration X: 1.43, Y: -1.18, Z: 7.75 m/s^2
Acceleration X: 1.39, Y: -1.26, Z: 7.67 m/s^2
Acceleration X: 1.76, Y: -1.62, Z: 7.69 m/s^2
Acceleration X: 2.35, Y: -1.62, Z: 7.35 m/s^2
Acceleration X: 2.75, Y: -1.23, Z: 7.43 m/s^2
Acceleration X: 3.02, Y: -1.28, Z: 7.41 m/s^2
Acceleration X: 3.24, Y: -1.57, Z: 7.27 m/s^2
/pod02/xy bang
Acceleration X: 2.23, Y: -1.36, Z: 7.24 m/s^2
/pod02/xy bang
Acceleration X: 1.56, Y: -0.86, Z: 7.30 m/s^2
Acceleration X: 2.58, Y: -0.64, Z: 7.06 m/s^2
Acceleration X: 3.30, Y: -1.15, Z: 7.66 m/s^2
Acceleration X: 2.93, Y: -1.42, Z: 7.02 m/s^2
Acceleration X: 2.72, Y: -1.17, Z: 6.73 m/s^2
Acceleration X: 2.94, Y: -0.99, Z: 6.99 m/s^2
Acceleration X: 3.97, Y: -1.27, Z: 6.74 m/s^2
Acceleration X: 3.34, Y: -1.49, Z: 7.27 m/s^2
Acceleration X: 1.70, Y: -0.16, Z: 7.56 m/s^2
Acceleration X: 1.70, Y: 0.01, Z: 7.56 m/s^2
Acceleration X: 2.30, Y: -1.14, Z: 7.46 m/s^2
Acceleration X: 1.58, Y: -0.52, Z: 7.56 m/s^2
Acceleration X: 1.09, Y: -0.26, Z: 7.78 m/s^2
/pod02/xy bang
Acceleration X: 1.69, Y: -0.91, Z: 7.47 m/s^2
Acceleration X: 0.68, Y: -0.67, Z: 7.92 m/s^2
Acceleration X: 1.46, Y: -1.74, Z: 7.54 m/s^2
Acceleration X: 0.41, Y: -1.01, Z: 7.71 m/s^2
/pod02/xy bang
Acceleration X: 0.74, Y: 0.24, Z: 7.58 m/s^2
/pod02/xy bang
Acceleration X: 0.99, Y: -0.11, Z: 7.64 m/s^2
Acceleration X: 0.85, Y: -0.73, Z: 7.73 m/s^2
Acceleration X: 0.99, Y: -1.12, Z: 7.91 m/s^2
Acceleration X: 1.30, Y: -1.39, Z: 7.84 m/s^2
Acceleration X: 0.91, Y: -1.13, Z: 7.83 m/s^2
Acceleration X: 2.40, Y: -1.00, Z: 7.65 m/s^2
Acceleration X: 2.56, Y: -1.06, Z: 7.48 m/s^2
Acceleration X: 2.76, Y: -0.97, Z: 7.07 m/s^2
Acceleration X: 2.83, Y: -0.82, Z: 6.99 m/s^2
Acceleration X: 2.64, Y: -1.41, Z: 7.00 m/s^2
/pod02/xy bang
Acceleration X: 3.03, Y: -0.71, Z: 6.90 m/s^2
Acceleration X: 3.20, Y: -0.96, Z: 6.89 m/s^2
/pod02/xy bang
Acceleration X: 2.84, Y: -1.51, Z: 7.00 m/s^2
Acceleration X: 3.05, Y: -1.31, Z: 6.93 m/s^2
Acceleration X: 3.79, Y: -0.59, Z: 6.78 m/s^2
Acceleration X: 4.52, Y: 0.12, Z: 6.68 m/s^2
Acceleration X: 2.91, Y: -0.85, Z: 7.06 m/s^2
Acceleration X: 2.48, Y: -0.46, Z: 7.15 m/s^2
Acceleration X: 2.04, Y: 0.06, Z: 7.31 m/s^2
Acceleration X: 1.39, Y: 0.23, Z: 7.58 m/s^2
Acceleration X: 1.23, Y: -0.39, Z: 7.82 m/s^2
Acceleration X: 0.79, Y: -0.14, Z: 8.03 m/s^2
/pod02/xy bang
Acceleration X: -2.22, Y: -2.56, Z: 8.49 m/s^2
/pod02/xy bang
Acceleration X: 0.72, Y: 0.54, Z: 7.77 m/s^2
/pod02/xy bang
Acceleration X: 1.86, Y: 1.58, Z: 7.25 m/s^2
/pod02/xy bang
Acceleration X: -0.02, Y: 0.47, Z: 7.59 m/s^2
/pod02/xy bang
Acceleration X: -0.01, Y: 1.26, Z: 7.48 m/s^2
/pod02/xy bang
Acceleration X: 0.53, Y: 2.22, Z: 7.20 m/s^2
Acceleration X: 0.28, Y: 2.31, Z: 7.12 m/s^2
Acceleration X: 0.18, Y: 2.38, Z: 7.19 m/s^2
Acceleration X: 0.47, Y: 2.41, Z: 7.20 m/s^2
Acceleration X: 0.57, Y: 2.09, Z: 7.26 m/s^2
Acceleration X: 0.76, Y: 1.75, Z: 7.24 m/s^2
/pod02/xy bang
Acceleration X: 0.84, Y: 1.76, Z: 7.40 m/s^2
Acceleration X: 0.93, Y: 1.25, Z: 7.61 m/s^2
Acceleration X: 1.12, Y: 0.64, Z: 7.74 m/s^2
Acceleration X: 1.04, Y: 0.35, Z: 7.82 m/s^2
Acceleration X: 1.07, Y: -0.43, Z: 7.98 m/s^2
Acceleration X: -1.16, Y: -0.72, Z: 8.26 m/s^2
/pod02/xy bang
Acceleration X: -1.01, Y: -0.24, Z: 7.93 m/s^2
/pod02/xy bang
Acceleration X: 2.21, Y: 0.37, Z: 7.38 m/s^2
Acceleration X: 2.16, Y: -0.51, Z: 7.35 m/s^2
Acceleration X: 1.33, Y: -1.42, Z: 7.47 m/s^2
Acceleration X: 1.91, Y: -0.96, Z: 7.35 m/s^2
Acceleration X: 2.68, Y: -0.26, Z: 7.02 m/s^2
/pod02/xy bang
Acceleration X: 2.63, Y: -0.50, Z: 7.10 m/s^2
Acceleration X: 3.57, Y: -0.77, Z: 6.78 m/s^2
/pod02/xy bang
Acceleration X: 2.21, Y: 0.21, Z: 7.13 m/s^2
Acceleration X: 1.57, Y: 0.16, Z: 7.34 m/s^2
/pod02/xy bang
Acceleration X: 1.74, Y: 0.38, Z: 7.37 m/s^2
Acceleration X: -1.34, Y: 1.31, Z: 7.98 m/s^2
/pod02/xy bang
Acceleration X: 0.83, Y: -1.54, Z: 8.33 m/s^2
/pod02/xy bang
Acceleration X: -1.76, Y: -3.32, Z: 7.90 m/s^2
Acceleration X: 0.16, Y: 1.63, Z: 7.86 m/s^2
Acceleration X: 1.32, Y: 2.49, Z: 7.63 m/s^2
/pod02/xy bang
Acceleration X: -0.07, Y: 0.74, Z: 7.82 m/s^2
/pod02/xy bang
Acceleration X: -0.11, Y: 1.17, Z: 7.62 m/s^2
Acceleration X: 0.59, Y: 2.51, Z: 7.31 m/s^2
Acceleration X: 0.57, Y: 2.81, Z: 7.22 m/s^2
Acceleration X: 0.49, Y: 2.76, Z: 7.00 m/s^2
Acceleration X: 1.02, Y: 2.53, Z: 6.87 m/s^2
/pod02/xy bang
Acceleration X: 1.84, Y: 1.43, Z: 6.94 m/s^2
/pod02/xy bang
Acceleration X: 1.81, Y: 1.57, Z: 7.01 m/s^2
/pod02/xy bang
Acceleration X: 1.32, Y: 1.92, Z: 7.18 m/s^2
Acceleration X: 1.56, Y: 0.77, Z: 7.34 m/s^2
/pod02/xy bang
Acceleration X: 1.15, Y: 0.47, Z: 7.67 m/s^2
Acceleration X: 0.96, Y: 0.61, Z: 7.99 m/s^2
Acceleration X: 0.66, Y: -0.42, Z: 8.33 m/s^2
/pod02/xy bang
Acceleration X: -2.23, Y: -0.62, Z: 8.61 m/s^2
/pod02/xy bang
Acceleration X: -0.50, Y: 1.73, Z: 8.12 m/s^2
Acceleration X: 3.01, Y: 0.43, Z: 7.34 m/s^2
Acceleration X: 2.27, Y: -1.54, Z: 7.49 m/s^2
/pod02/xy bang
Acceleration X: 1.42, Y: -1.88, Z: 7.44 m/s^2
Acceleration X: 1.80, Y: -1.28, Z: 7.31 m/s^2
Acceleration X: 2.45, Y: -0.25, Z: 6.98 m/s^2
Acceleration X: 2.79, Y: -0.67, Z: 7.07 m/s^2
Acceleration X: 2.98, Y: -0.62, Z: 6.92 m/s^2
/pod02/xy bang
Acceleration X: 2.25, Y: 0.91, Z: 7.13 m/s^2
Acceleration X: 1.64, Y: 1.19, Z: 7.38 m/s^2
/pod02/xy bang
Acceleration X: 2.44, Y: 0.30, Z: 7.13 m/s^2
/pod02/xy bang
Acceleration X: -0.74, Y: 2.54, Z: 8.03 m/s^2
/pod02/xy bang
Acceleration X: 0.43, Y: 0.21, Z: 9.33 m/s^2
/pod02/xy bang
Acceleration X: -3.25, Y: -4.20, Z: 8.88 m/s^2
/pod02/xy bang
Acceleration X: -0.30, Y: -0.34, Z: 8.53 m/s^2
Acceleration X: 3.02, Y: 2.72, Z: 7.24 m/s^2
Acceleration X: 0.65, Y: 1.74, Z: 7.81 m/s^2
Acceleration X: -0.73, Y: 1.24, Z: 7.41 m/s^2
Acceleration X: 0.52, Y: 2.54, Z: 7.18 m/s^2
Acceleration X: 1.83, Y: 3.02, Z: 6.76 m/s^2
Acceleration X: 2.00, Y: 2.46, Z: 6.73 m/s^2
Acceleration X: 1.89, Y: 2.08, Z: 6.71 m/s^2
Acceleration X: 2.53, Y: 1.97, Z: 6.66 m/s^2
/pod02/xy bang
Acceleration X: 2.72, Y: 1.69, Z: 6.78 m/s^2
/pod02/xy bang
Acceleration X: 1.93, Y: 1.30, Z: 7.01 m/s^2
Acceleration X: 1.53, Y: 0.92, Z: 7.36 m/s^2
/pod02/xy bang
Acceleration X: 1.40, Y: 1.32, Z: 7.57 m/s^2
Acceleration X: 1.06, Y: 1.02, Z: 7.85 m/s^2
Acceleration X: 0.62, Y: -0.45, Z: 8.21 m/s^2
/pod02/xy bang
Acceleration X: -1.36, Y: -1.02, Z: 9.65 m/s^2
/pod02/xy bang
Acceleration X: -2.01, Y: 1.22, Z: 8.24 m/s^2
/pod02/xy bang
Acceleration X: 2.39, Y: 1.22, Z: 7.59 m/s^2
Acceleration X: 2.97, Y: -0.87, Z: 7.36 m/s^2
Acceleration X: 3.48, Y: -4.97, Z: 7.26 m/s^2
Acceleration X: -2.32, Y: 1.35, Z: 7.41 m/s^2
/pod02/xy bang
Acceleration X: 5.45, Y: 3.62, Z: 5.78 m/s^2
Acceleration X: 3.49, Y: -7.06, Z: 7.59 m/s^2
/pod02/xy bang
Acceleration X: 2.95, Y: 1.24, Z: 7.62 m/s^2
Acceleration X: 3.06, Y: -0.97, Z: 6.35 m/s^2
/pod02/xy bang
Acceleration X: 2.79, Y: -2.30, Z: 7.30 m/s^2
/pod02/xy bang
Acceleration X: 2.89, Y: -3.86, Z: 7.03 m/s^2
/pod02/xy bang
Acceleration X: 2.25, Y: -2.31, Z: 7.39 m/s^2
/pod02/xy bang
Acceleration X: 2.02, Y: -1.21, Z: 7.60 m/s^2
/pod02/xy bang
Acceleration X: 2.32, Y: -0.56, Z: 7.39 m/s^2
/pod02/xy bang
Acceleration X: 2.47, Y: -1.19, Z: 7.28 m/s^2
/pod02/xy bang
Acceleration X: 2.56, Y: -2.31, Z: 7.25 m/s^2
/pod02/xy bang
Acceleration X: 2.74, Y: -1.67, Z: 7.14 m/s^2
/pod02/xy bang
Acceleration X: 2.64, Y: -0.92, Z: 7.47 m/s^2
Acceleration X: 2.29, Y: -1.19, Z: 7.33 m/s^2
Acceleration X: 2.43, Y: -1.13, Z: 7.33 m/s^2
Acceleration X: 2.80, Y: -1.81, Z: 7.23 m/s^2
Acceleration X: 3.09, Y: -1.28, Z: 7.12 m/s^2
Acceleration X: 2.77, Y: -1.58, Z: 7.23 m/s^2
Acceleration X: 2.59, Y: -0.97, Z: 7.33 m/s^2
Acceleration X: 2.88, Y: -0.93, Z: 7.03 m/s^2
Acceleration X: 2.65, Y: -1.64, Z: 6.94 m/s^2
Acceleration X: 2.72, Y: -0.87, Z: 7.07 m/s^2
Acceleration X: 2.83, Y: -1.32, Z: 7.19 m/s^2
Acceleration X: 3.00, Y: -1.57, Z: 7.22 m/s^2
Acceleration X: 2.94, Y: -1.18, Z: 7.23 m/s^2
Acceleration X: 2.68, Y: -1.07, Z: 7.41 m/s^2
Acceleration X: 2.73, Y: -1.07, Z: 7.40 m/s^2
Acceleration X: 2.72, Y: -1.09, Z: 7.19 m/s^2
Acceleration X: 2.79, Y: -1.32, Z: 7.27 m/s^2
Acceleration X: 2.99, Y: -1.44, Z: 7.17 m/s^2
Acceleration X: 2.72, Y: -1.37, Z: 7.16 m/s^2
Acceleration X: 2.68, Y: -0.79, Z: 7.25 m/s^2
Acceleration X: 2.83, Y: -1.55, Z: 7.17 m/s^2
Acceleration X: 2.84, Y: -1.35, Z: 7.29 m/s^2
Acceleration X: 2.72, Y: -0.91, Z: 7.46 m/s^2
Acceleration X: 2.72, Y: -1.36, Z: 7.37 m/s^2
Acceleration X: 2.97, Y: -1.06, Z: 7.29 m/s^2
Acceleration X: 3.06, Y: -1.33, Z: 7.25 m/s^2
Acceleration X: 3.04, Y: -1.33, Z: 7.11 m/s^2
Acceleration X: 2.85, Y: -1.06, Z: 7.22 m/s^2
Acceleration X: 2.73, Y: -1.24, Z: 7.26 m/s^2
Acceleration X: 2.78, Y: -1.16, Z: 7.28 m/s^2
Acceleration X: 3.17, Y: -1.20, Z: 7.16 m/s^2
Acceleration X: 3.39, Y: -1.72, Z: 7.21 m/s^2
Acceleration X: 3.47, Y: -2.01, Z: 7.06 m/s^2
Acceleration X: 3.09, Y: -1.17, Z: 7.05 m/s^2
Acceleration X: 3.12, Y: -1.41, Z: 7.00 m/s^2
Acceleration X: 3.15, Y: -1.33, Z: 7.00 m/s^2
Acceleration X: 3.09, Y: -1.97, Z: 7.10 m/s^2
Acceleration X: 3.28, Y: -1.71, Z: 7.01 m/s^2
Acceleration X: 3.44, Y: -1.70, Z: 6.88 m/s^2
Acceleration X: 3.52, Y: -1.74, Z: 6.82 m/s^2
Acceleration X: 3.51, Y: -1.78, Z: 6.95 m/s^2
Acceleration X: 3.56, Y: -1.79, Z: 7.00 m/s^2
Acceleration X: 3.34, Y: -1.54, Z: 7.05 m/s^2
Acceleration X: 3.34, Y: -1.72, Z: 6.97 m/s^2
Acceleration X: 3.37, Y: -1.79, Z: 7.03 m/s^2
Acceleration X: 3.33, Y: -1.79, Z: 7.06 m/s^2
Acceleration X: 3.64, Y: -1.87, Z: 6.96 m/s^2
Acceleration X: 3.76, Y: -2.04, Z: 6.92 m/s^2
Acceleration X: 3.52, Y: -1.84, Z: 6.87 m/s^2
Acceleration X: 3.34, Y: -1.33, Z: 6.96 m/s^2
Acceleration X: 3.17, Y: -1.76, Z: 7.13 m/s^2
Acceleration X: 3.41, Y: -2.04, Z: 6.98 m/s^2
Acceleration X: 3.67, Y: -2.22, Z: 6.84 m/s^2
Acceleration X: 3.79, Y: -1.98, Z: 6.87 m/s^2
Acceleration X: 3.69, Y: -2.15, Z: 6.81 m/s^2
Acceleration X: 3.33, Y: -2.07, Z: 6.84 m/s^2
Acceleration X: 3.19, Y: -2.07, Z: 7.02 m/s^2
Acceleration X: 3.22, Y: -1.98, Z: 7.02 m/s^2
Acceleration X: 3.41, Y: -2.12, Z: 6.97 m/s^2
/pod02/xy bang
Acceleration X: 3.57, Y: -2.25, Z: 6.86 m/s^2
Acceleration X: 3.51, Y: -2.44, Z: 6.81 m/s^2
Acceleration X: 3.50, Y: -2.41, Z: 6.85 m/s^2
Acceleration X: 3.51, Y: -2.48, Z: 6.83 m/s^2
Acceleration X: 3.43, Y: -2.24, Z: 6.72 m/s^2
Acceleration X: 3.30, Y: -2.07, Z: 6.91 m/s^2
Acceleration X: 3.27, Y: -2.19, Z: 6.96 m/s^2
Acceleration X: 3.29, Y: -2.32, Z: 6.96 m/s^2
Acceleration X: 3.29, Y: -2.30, Z: 6.88 m/s^2
Acceleration X: 3.54, Y: -2.29, Z: 6.76 m/s^2
Acceleration X: 3.53, Y: -2.37, Z: 6.73 m/s^2
Acceleration X: 3.61, Y: -2.29, Z: 6.83 m/s^2
Acceleration X: 3.42, Y: -2.27, Z: 6.89 m/s^2
Acceleration X: 3.34, Y: -1.80, Z: 6.91 m/s^2
Acceleration X: 3.30, Y: -1.94, Z: 6.98 m/s^2
Acceleration X: 3.34, Y: -2.32, Z: 6.89 m/s^2
Acceleration X: 3.45, Y: -2.34, Z: 6.93 m/s^2
Acceleration X: 3.50, Y: -2.24, Z: 6.76 m/s^2
Acceleration X: 3.38, Y: -2.10, Z: 6.84 m/s^2
Acceleration X: 3.35, Y: -2.06, Z: 7.01 m/s^2
Acceleration X: 3.38, Y: -2.40, Z: 6.96 m/s^2
Acceleration X: 3.33, Y: -2.11, Z: 6.95 m/s^2
Acceleration X: 3.29, Y: -2.07, Z: 6.90 m/s^2
Acceleration X: 3.38, Y: -2.15, Z: 6.94 m/s^2
Acceleration X: 3.47, Y: -2.25, Z: 6.98 m/s^2
Acceleration X: 3.44, Y: -2.24, Z: 6.91 m/s^2
Acceleration X: 3.44, Y: -2.18, Z: 6.93 m/s^2
Acceleration X: 3.35, Y: -2.14, Z: 6.84 m/s^2
Acceleration X: 3.35, Y: -2.23, Z: 6.89 m/s^2
Acceleration X: 3.45, Y: -2.12, Z: 6.96 m/s^2
Acceleration X: 3.48, Y: -2.15, Z: 6.86 m/s^2
Acceleration X: 3.32, Y: -2.23, Z: 6.89 m/s^2
Acceleration X: 3.39, Y: -2.24, Z: 6.91 m/s^2
Acceleration X: 3.44, Y: -2.26, Z: 6.79 m/s^2
Acceleration X: 3.51, Y: -2.42, Z: 6.82 m/s^2
Acceleration X: 3.42, Y: -2.34, Z: 6.86 m/s^2
Acceleration X: 3.28, Y: -2.28, Z: 7.00 m/s^2
Acceleration X: 3.33, Y: -2.24, Z: 6.94 m/s^2
Acceleration X: 3.49, Y: -2.40, Z: 6.83 m/s^2
Acceleration X: 3.47, Y: -2.23, Z: 6.87 m/s^2
Acceleration X: 3.43, Y: -2.34, Z: 6.88 m/s^2
Acceleration X: 3.50, Y: -2.41, Z: 6.87 m/s^2
Acceleration X: 3.44, Y: -2.22, Z: 6.82 m/s^2
Acceleration X: 3.42, Y: -2.16, Z: 6.82 m/s^2
Acceleration X: 3.45, Y: -2.30, Z: 6.79 m/s^2
Acceleration X: 3.36, Y: -2.34, Z: 6.78 m/s^2
Acceleration X: 3.41, Y: -2.23, Z: 6.81 m/s^2
Acceleration X: 3.32, Y: -1.95, Z: 6.96 m/s^2
Acceleration X: 3.22, Y: -1.98, Z: 6.94 m/s^2
Acceleration X: 3.29, Y: -2.16, Z: 6.68 m/s^2
Acceleration X: 3.29, Y: -1.83, Z: 6.81 m/s^2
Acceleration X: 2.96, Y: -1.47, Z: 6.97 m/s^2
Acceleration X: 2.67, Y: -0.39, Z: 7.49 m/s^2
/pod02/xy bang
Acceleration X: 2.90, Y: -0.24, Z: 7.39 m/s^2
Acceleration X: 3.02, Y: -1.25, Z: 7.26 m/s^2
Acceleration X: 2.63, Y: -0.94, Z: 7.45 m/s^2
Acceleration X: 1.81, Y: 0.28, Z: 7.46 m/s^2
/pod02/xy bang
Acceleration X: 1.74, Y: -0.27, Z: 7.58 m/s^2
Acceleration X: 1.53, Y: 0.11, Z: 7.58 m/s^2
Acceleration X: 1.61, Y: -0.60, Z: 7.90 m/s^2
/pod02/xy bang
Acceleration X: 1.26, Y: -1.10, Z: 7.75 m/s^2
Acceleration X: 1.58, Y: -1.47, Z: 7.54 m/s^2
Acceleration X: 1.09, Y: -0.15, Z: 7.40 m/s^2
Acceleration X: 1.03, Y: -0.28, Z: 7.46 m/s^2
/pod02/xy bang
Acceleration X: 0.80, Y: 0.45, Z: 7.59 m/s^2
/pod02/xy bang
Acceleration X: 1.01, Y: 0.09, Z: 7.77 m/s^2
Acceleration X: 0.98, Y: -1.16, Z: 7.55 m/s^2
Acceleration X: 1.07, Y: -0.16, Z: 7.66 m/s^2
Acceleration X: 1.06, Y: 0.89, Z: 7.43 m/s^2
Acceleration X: 0.62, Y: 1.07, Z: 7.59 m/s^2
Acceleration X: 0.92, Y: -0.01, Z: 7.60 m/s^2
Acceleration X: 0.77, Y: 0.27, Z: 7.69 m/s^2
Acceleration X: 0.74, Y: -0.31, Z: 7.61 m/s^2
Acceleration X: 1.13, Y: 0.02, Z: 7.58 m/s^2
Acceleration X: 0.85, Y: 0.02, Z: 7.69 m/s^2
Acceleration X: 0.82, Y: -0.09, Z: 7.68 m/s^2
Acceleration X: 0.63, Y: 0.39, Z: 7.57 m/s^2
Acceleration X: 0.86, Y: 0.28, Z: 7.60 m/s^2
Acceleration X: 0.66, Y: 0.04, Z: 7.64 m/s^2
Acceleration X: 0.78, Y: -0.02, Z: 7.61 m/s^2
Acceleration X: 0.73, Y: 0.33, Z: 7.64 m/s^2
Acceleration X: 0.66, Y: 0.11, Z: 7.70 m/s^2
Acceleration X: 0.70, Y: 0.04, Z: 7.64 m/s^2
Acceleration X: 0.70, Y: 0.06, Z: 7.56 m/s^2
Acceleration X: 0.73, Y: 0.05, Z: 7.69 m/s^2
Acceleration X: 0.66, Y: 0.06, Z: 7.59 m/s^2
Acceleration X: 0.63, Y: 0.03, Z: 7.65 m/s^2
Acceleration X: 0.69, Y: 0.09, Z: 7.70 m/s^2
Acceleration X: 0.68, Y: 0.01, Z: 7.63 m/s^2
Acceleration X: 0.69, Y: 0.00, Z: 7.59 m/s^2
Acceleration X: 0.78, Y: 0.00, Z: 7.60 m/s^2
Acceleration X: 0.76, Y: -0.02, Z: 7.64 m/s^2
Acceleration X: 0.69, Y: 0.02, Z: 7.64 m/s^2
Acceleration X: 0.72, Y: 0.00, Z: 7.60 m/s^2
Acceleration X: 0.77, Y: 0.03, Z: 7.66 m/s^2
Acceleration X: 0.74, Y: 0.08, Z: 7.59 m/s^2
Acceleration X: 0.78, Y: 0.08, Z: 7.59 m/s^2
Acceleration X: 0.74, Y: 0.07, Z: 7.53 m/s^2
Acceleration X: 0.74, Y: 0.08, Z: 7.58 m/s^2
Acceleration X: 0.71, Y: 0.08, Z: 7.57 m/s^2
Acceleration X: 0.75, Y: 0.11, Z: 7.71 m/s^2
Acceleration X: 0.74, Y: 0.06, Z: 7.64 m/s^2
Acceleration X: 0.74, Y: 0.10, Z: 7.65 m/s^2
Acceleration X: 0.71, Y: 0.04, Z: 7.55 m/s^2
Acceleration X: 0.66, Y: 0.07, Z: 7.65 m/s^2
Acceleration X: 0.68, Y: 0.01, Z: 7.68 m/s^2
Acceleration X: 0.75, Y: 0.03, Z: 7.70 m/s^2
Acceleration X: 0.68, Y: 0.01, Z: 7.69 m/s^2
Acceleration X: 0.66, Y: 0.07, Z: 7.64 m/s^2
Acceleration X: 0.66, Y: 0.00, Z: 7.59 m/s^2
Acceleration X: 0.76, Y: 0.06, Z: 7.54 m/s^2
Acceleration X: 0.74, Y: 0.01, Z: 7.68 m/s^2
Acceleration X: 0.67, Y: 0.10, Z: 7.58 m/s^2
Acceleration X: 0.75, Y: 0.00, Z: 7.59 m/s^2
Acceleration X: 0.77, Y: 0.08, Z: 7.60 m/s^2
Acceleration X: 0.74, Y: 0.05, Z: 7.59 m/s^2
Acceleration X: 0.75, Y: 0.13, Z: 7.57 m/s^2
Acceleration X: 0.67, Y: 0.13, Z: 7.58 m/s^2
Acceleration X: 0.76, Y: 0.04, Z: 7.71 m/s^2
Acceleration X: 0.74, Y: 0.04, Z: 7.64 m/s^2
Acceleration X: 0.76, Y: 0.05, Z: 7.59 m/s^2
Acceleration X: 0.74, Y: 0.07, Z: 7.66 m/s^2
Acceleration X: 0.70, Y: 0.07, Z: 7.57 m/s^2
Acceleration X: 0.68, Y: 0.06, Z: 7.68 m/s^2
Acceleration X: 0.68, Y: 0.00, Z: 7.69 m/s^2
Acceleration X: 0.74, Y: -0.01, Z: 7.68 m/s^2
Acceleration X: 0.71, Y: 0.09, Z: 7.55 m/s^2
Acceleration X: 0.70, Y: 0.13, Z: 7.59 m/s^2
Acceleration X: 0.74, Y: 0.04, Z: 7.52 m/s^2
Acceleration X: 0.70, Y: 0.01, Z: 7.54 m/s^2
